array('B', [35, 103, 15, 29, 128, 94, 25, 255, 9, 0, 49, 16, 20, 0, 255, 255, 245, 255, 48, 42, 107, 144, 0, 0, 0, 0, 0, 0, 0, 0])
array('B', [35, 103, 15, 32, 128, 73, 33, 255, 252, 255, 43, 16, 22, 0, 1, 0, 245, 255, 33, 127, 22, 238, 0, 0, 26, 2, 7, 2, 78, 17])
array('B', [35, 103, 15, 35, 128, 52, 22, 255, 238, 255, 51, 16, 21, 0, 0, 0, 245, 255, 63, 140, 28, 97, 0, 0, 26, 2, 7, 2, 78, 17])
array('B', [35, 103, 15, 38, 128, 31, 18, 255, 254, 255, 47, 16, 19, 0, 0, 0, 247, 255, 186, 81, 244, 185, 0, 0, 26, 2, 7, 2, 78, 17])
array('B', [35, 103, 15, 41, 128, 10, 30, 255, 242, 255, 52, 16, 19, 0, 1, 0, 245, 255, 191, 28, 5, 250, 0, 0, 26, 2, 7, 2, 78, 17])
array('B', [35, 103, 15, 43, 128, 245, 27, 255, 253, 255, 46, 16, 18, 0, 255, 255, 245, 255, 215, 39, 212, 146, 0, 0, 26, 2, 7, 2, 78, 17])
array('B', [35, 103, 15, 46, 128, 224, 26, 255, 250, 255, 49, 16, 18, 0, 255, 255, 245, 255, 184, 220, 243, 142, 0, 0, 26, 2, 7, 2, 78, 17])
array('B', [35, 103, 15, 49, 128, 203, 24, 255, 247, 255, 49, 16, 20, 0, 255, 255, 246, 255, 146, 192, 137, 77, 0, 0, 26, 2, 7, 2, 78, 17])
array('B', [35, 103, 15, 52, 128, 182, 14, 255, 244, 255, 51, 16, 20, 0, 255, 255, 246, 255, 196, 197, 44, 44, 0, 0, 26, 2, 7, 2, 78, 17])
array('B', [35, 103, 15, 55, 128, 161, 16, 255, 240, 255, 45, 16, 19, 0, 254, 255, 246, 255, 120, 53, 150, 253, 0, 0, 26, 2, 7, 2, 78, 17])
array('B', [35, 103, 15, 58, 128, 140, 31, 255, 250, 255, 51, 16, 19, 0, 255, 255, 246, 255, 99, 122, 58, 93, 0, 0, 26, 2, 7, 2, 78, 17])
array('B', [35, 103, 15, 61, 128, 119, 22, 255, 248, 255, 52, 16, 20, 0, 0, 0, 245, 255, 162, 122, 226, 231, 0, 0, 26, 2, 7, 2, 78, 17])
array('B', [35, 103, 15, 64, 128, 98, 21, 255, 3, 0, 65, 16, 21, 0, 255, 255, 245, 255, 232, 194, 17, 28, 0, 0, 26, 2, 7, 2, 78, 17])
array('B', [35, 103, 15, 67, 128, 77, 30, 255, 249, 255, 53, 16, 21, 0, 0, 0, 247, 255, 254, 153, 3, 101, 0, 0, 26, 2, 7, 2, 78, 17])
array('B', [35, 103, 15, 70, 128, 56, 26, 255, 252, 255, 59, 16, 21, 0, 255, 255, 246, 255, 121, 141, 237, 142, 0, 0, 26, 2, 7, 2, 78, 17])
array('B', [35, 103, 15, 73, 128, 35, 13, 255, 248, 255, 49, 16, 21, 0, 0, 0, 245, 255, 39, 95, 114, 190, 0, 0, 26, 2, 7, 2, 78, 17])
array('B', [35, 103, 15, 76, 128, 14, 27, 255, 251, 255, 44, 16, 21, 0, 0, 0, 246, 255, 212, 115, 215, 255, 0, 0, 26, 2, 7, 2, 78, 17])
